Supplementary Table 3B. Differentially methylated probes between HF2927 CSCs and SDCs.,,,,
gene,feat.cgi,csc_AVG,sdc_AVG,adj.P.Val
EHMT2,Body-opensea,0.839789982,0.860866752,0.157620813
,IGR-opensea,0.041968599,0.024782616,0.157620813
ST3GAL1,5'UTR-shore,0.84759422,0.785806605,0.157638907
,IGR-opensea,0.931844836,0.946471991,0.157639891
PANK2,5'UTR-island,0.113798197,0.077604423,0.157639891
WHSC1L1,5'UTR-opensea,0.848371881,0.905433958,0.157648322
FAM18A,1stExon-island,0.231743058,0.278150343,0.15766303
G0S2,Body-island,0.560668285,0.623409903,0.157664223
GABRG3,Body-opensea,0.610506249,0.518382804,0.157664543
,IGR-opensea,0.934214652,0.951895555,0.157664543
PCDHAC2,1stExon-island,0.031975583,0.014869366,0.157664543
LONRF2,TSS200-shore,0.307374492,0.261950396,0.157664543
APC,Body-opensea,0.891848436,0.910760529,0.157664543
ZNF85,TSS1500-opensea,0.473032006,0.503891085,0.157664543
PPM1K,TSS1500-shore,0.690050999,0.724595337,0.157664543
MTA1,Body-island,0.930368818,0.950040307,0.157668571
,IGR-opensea,0.869158845,0.895512333,0.157668571
,IGR-opensea,0.739515495,0.697739706,0.157668571
TRPC4AP,Body-shore,0.03408078,0.017934803,0.157668571
USP19,5'UTR-shore,0.128165249,0.169404986,0.157668571
ARPC1B,TSS200-island,0.22179949,0.2558368,0.157668571
PAX6,Body-shore,0.864760053,0.831398922,0.157668571
TRRAP,5'UTR-island,0.110760043,0.080866483,0.157668571
,IGR-shore,0.263936404,0.2316968,0.157668571
SLC6A19,Body-shore,0.148465165,0.120436706,0.157673543
TMEM161B,Body-shore,0.041841583,0.022609046,0.157674848
,IGR-opensea,0.143761195,0.177509783,0.157676226
,IGR-island,0.935487998,0.955415786,0.157676226
HNRNPUL1,Body-opensea,0.927960649,0.942334192,0.157677408
,IGR-opensea,0.178611026,0.131243922,0.157684094
THNSL1,TSS1500-shore,0.04338466,0.030518645,0.157688149
,IGR-island,0.172377727,0.207036411,0.157688149
,IGR-opensea,0.910318668,0.86919544,0.157688149
,IGR-shelf,0.72155422,0.674904641,0.157691267
NCOA2,5'UTR-opensea,0.829558275,0.910674142,0.157707448
,IGR-opensea,0.633373466,0.516695448,0.157707448
,IGR-shelf,0.114589803,0.187930338,0.157715218
HOPX,5'UTR-shore,0.700291674,0.626532309,0.157727629
,IGR-opensea,0.956087176,0.971386794,0.157727629
NCLN,Body-island,0.024675377,0.011036753,0.157727629
KCNQ5,Body-opensea,0.902989137,0.929638417,0.157733046
TMEM80,Body-island,0.052359947,0.03162683,0.157749641
KRT2,3'UTR-opensea,0.817211174,0.753187234,0.157764288
OLIG2,5'UTR-island,0.03845952,0.019032779,0.157782051
,IGR-shore,0.475083431,0.536072062,0.157782051
FBXO39,TSS200-island,0.318075273,0.44876883,0.1577844
C8orf41,3'UTR-opensea,0.943642653,0.923794142,0.157799635
TBX5,Body-shore,0.666270961,0.71390392,0.157799635
,IGR-island,0.059379019,0.095715874,0.157799635
ERCC8,3'UTR-opensea,0.688911191,0.623974752,0.15780408
SLC22A11,Body-shore,0.348077795,0.278474843,0.157810311
NGFR,Body-island,0.059567525,0.039653444,0.157812144
C3orf30,TSS200-opensea,0.874619183,0.913640335,0.157812144
,IGR-shelf,0.74771528,0.719773199,0.157833589
EPHB4,Body-island,0.051985091,0.03566938,0.157849335
RPF1,TSS1500-shore,0.407372814,0.304136584,0.157849335
,IGR-shore,0.055331387,0.031339881,0.157849335
PLEK2,Body-shore,0.918217441,0.890373236,0.157850055
LOC100130691,Body-island,0.052496346,0.025391976,0.15785048
LRFN2,Body-shelf,0.317419481,0.392030154,0.157868742
TWF1,TSS200-island,0.069113956,0.045230905,0.157871987
KLHL26,Body-island,0.588514837,0.646673281,0.157871987
,IGR-opensea,0.826028794,0.777112393,0.157871987
,IGR-island,0.895798531,0.933210502,0.157871987
MUC4,Body-shore,0.765111744,0.660847246,0.157871987
,IGR-opensea,0.082886194,0.105118306,0.157871987
ULK1,Body-shore,0.643887432,0.666347285,0.157871987
NT5C1B,Body-island,0.80015144,0.763346108,0.157871987
FLI1,Body-opensea,0.549697903,0.522443089,0.157871987
SR140,Body-shelf,0.91675946,0.943110837,0.157871987
PRX,3'UTR-shore,0.926324674,0.939795353,0.157907738
NSUN6,Body-opensea,0.908114866,0.883906061,0.157907738
LONP2,Body-shore,0.364542985,0.29797831,0.157912011
THBS2,Body-shore,0.951139804,0.935027696,0.15791875
TAS2R10,TSS200-opensea,0.831023937,0.913538845,0.15791875
PTPRN2,Body-opensea,0.85050988,0.824430459,0.157919464
,IGR-shelf,0.331185053,0.385698824,0.157919464
,IGR-opensea,0.937341981,0.955499533,0.157920649
DMXL2,TSS1500-island,0.046325906,0.023828893,0.157920649
TSNARE1,Body-shore,0.896880279,0.930554296,0.157920649
CORO1B,5'UTR-opensea,0.779701759,0.713411145,0.157920649
ZBTB46,Body-shore,0.921163483,0.893379537,0.157942461
C7orf50,3'UTR-shelf,0.882001552,0.856117761,0.157966612
USP49,Body-island,0.915615907,0.896155863,0.157966612
PPP4R4,Body-island,0.114680007,0.092679465,0.157966612
BRWD1,3'UTR-shore,0.84469148,0.921601241,0.157966612
PCDH9,Body-opensea,0.79046057,0.828237326,0.157966612
,IGR-shelf,0.782100911,0.716397062,0.157967977
,IGR-opensea,0.076920579,0.052533267,0.157978091
CCND1,TSS1500-island,0.057108938,0.090829411,0.157978091
SLC6A3,Body-opensea,0.394768568,0.336850835,0.157997386
CSRNP3,5'UTR-opensea,0.043185852,0.026207926,0.157997884
ZBTB22,5'UTR-shore,0.701478273,0.764121384,0.158005034
TSPAN3,Body-island,0.246128027,0.286897419,0.158005034
FGF23,5'UTR-opensea,0.753465576,0.679855751,0.158005034
OR10G8,TSS1500-opensea,0.707993597,0.642206763,0.158014418
TNFRSF10A,1stExon-island,0.428182988,0.455270882,0.158014418
SOX30,Body-shelf,0.842983375,0.895200901,0.158014418
,IGR-opensea,0.512579865,0.444601692,0.158014418
KIF21A,Body-opensea,0.812156743,0.869944381,0.158020806
AP2A2,Body-island,0.861964977,0.893026438,0.158020806
ZEB1,3'UTR-opensea,0.846709125,0.913208393,0.158022427
,IGR-opensea,0.059311101,0.044361012,0.15802886
,IGR-shore,0.93902464,0.920514246,0.158029008
WDR46,Body-shelf,0.94073051,0.953365354,0.158029589
ST3GAL6,5'UTR-shore,0.061484229,0.014671555,0.158032217
PRRT1,3'UTR-shore,0.589189318,0.619527294,0.158033552
CBLN3,TSS1500-island,0.147984091,0.222626748,0.158040546
,IGR-opensea,0.851471953,0.808126206,0.15804213
,IGR-shelf,0.805468404,0.740508841,0.15804213
,IGR-shore,0.463292323,0.626441339,0.15804213
FOXP1,3'UTR-opensea,0.757649445,0.798370055,0.15804213
SCAPER,TSS1500-opensea,0.81939503,0.901195558,0.15804213
PTPRN2,Body-opensea,0.68152481,0.638897192,0.15804213
CADM3,TSS1500-shore,0.382439921,0.325612643,0.158055019
,IGR-opensea,0.812188362,0.884090615,0.158061502
METRNL,TSS1500-shore,0.243018675,0.348945413,0.158061502
ZNF704,Body-opensea,0.133873355,0.197855504,0.158063652
C7orf13,TSS200-island,0.599852898,0.663054644,0.158065387
LOC401010,TSS200-island,0.264679047,0.314470419,0.158065387
JSRP1,TSS200-shore,0.705027233,0.676181926,0.158065387
C6orf10,Body-opensea,0.275482077,0.211256696,0.158085216
,IGR-island,0.395761322,0.451255452,0.158092424
LHFPL3,Body-opensea,0.756687977,0.678930295,0.158092424
,IGR-shore,0.64602421,0.728327238,0.158092424
,IGR-island,0.285486523,0.415107357,0.158092424
IGF2R,Body-shore,0.895982491,0.875974789,0.158093455
VPS13B,Body-opensea,0.946861053,0.929022049,0.158093455
LOC201651,Body-opensea,0.815334571,0.892604432,0.158093455
OR2L2,TSS1500-opensea,0.083859665,0.050439039,0.158100962
CCDC39,Body-shore,0.831031098,0.877048842,0.158100962
,IGR-opensea,0.194440203,0.122030288,0.158100962
NDUFS8,Body-shelf,0.948145277,0.926814052,0.158100962
SUPT16H,5'UTR-island,0.084314733,0.141529023,0.158100962
,IGR-island,0.949006105,0.916214695,0.158100962
ZBTB41,TSS1500-shore,0.060515059,0.033706743,0.158100962
ABLIM2,Body-opensea,0.906471129,0.889981104,0.158104505
NR3C1,5'UTR-island,0.092363678,0.054493493,0.158104878
,IGR-shore,0.558593781,0.417214381,0.158110777
PTPRF,Body-shelf,0.039079363,0.020489814,0.158138504
PNLDC1,TSS200-island,0.939055823,0.95620163,0.158148044
RASD1,5'UTR-island,0.132584275,0.181702793,0.158160193
TMEM95,5'UTR-shelf,0.689195871,0.729324544,0.158185644
,IGR-shore,0.763378948,0.70168108,0.158187141
MTMR9,3'UTR-opensea,0.883590337,0.916906636,0.15818938
,IGR-opensea,0.074446839,0.049543769,0.15818938
CST9L,TSS200-opensea,0.424604503,0.364062812,0.158196158
KIF3A,TSS1500-shore,0.940411916,0.910445801,0.158196158
HTR5A,1stExon-island,0.611514232,0.652720739,0.158200774
,IGR-shore,0.463195758,0.421348574,0.158200774
PARP15,TSS200-shore,0.814716329,0.746471092,0.158225052
SLC35F1,TSS200-island,0.034459501,0.016014661,0.158230083
FKBP5,5'UTR-shelf,0.88387895,0.851883518,0.158233821
DGKD,Body-opensea,0.857749004,0.825284556,0.158250815
,IGR-opensea,0.098294296,0.062927993,0.158254646
FAR1,TSS200-island,0.032919448,0.019514216,0.158254646
TG,Body-opensea,0.809290922,0.891730418,0.158254646
,IGR-opensea,0.729625337,0.675583222,0.158254646
,IGR-opensea,0.71466976,0.61431117,0.158254646
TMC6,5'UTR-shelf,0.12584813,0.198236575,0.158255875
CBLN1,Body-island,0.278121563,0.382472432,0.15825671
,IGR-opensea,0.972016997,0.950519899,0.15825671
,IGR-shelf,0.557959775,0.438851373,0.15825671
STARD10,5'UTR-shelf,0.843320098,0.884808266,0.158263664
NXNL2,Body-opensea,0.737286405,0.669633341,0.158270554
PTPRN2,Body-opensea,0.90165099,0.887609265,0.158270554
DCI,Body-opensea,0.853038538,0.824066826,0.158274672
FOXP1,5'UTR-shelf,0.536688348,0.502544387,0.158274672
DIP2C,Body-opensea,0.95784047,0.940494997,0.158276224
LDLR,Body-island,0.875004382,0.84820003,0.158276224
,IGR-shore,0.30722312,0.405203007,0.158276224
B4GALNT4,Body-shelf,0.946235884,0.96296638,0.158276224
,IGR-opensea,0.588631579,0.6498503,0.158276224
LOC254559,TSS200-island,0.813096414,0.878015022,0.158276224
KLF12,Body-opensea,0.137810373,0.062859541,0.158276224
TSC2,Body-island,0.918259164,0.940028703,0.158276224
,IGR-island,0.16078679,0.230376331,0.158285627
FBXL7,Body-opensea,0.319605619,0.39245755,0.158285627
,IGR-opensea,0.374991756,0.327105638,0.158289671
ANO10,Body-opensea,0.473523101,0.36902141,0.158289784
POLS,5'UTR-island,0.058472649,0.07950257,0.158289784
DNAH11,Body-opensea,0.711438455,0.756091339,0.158289784
,IGR-opensea,0.450575679,0.49844792,0.158290151
PSME3,Body-shore,0.919705098,0.883115948,0.158332517
CCDC144NL,TSS1500-island,0.805757625,0.771815194,0.158366549
,IGR-shelf,0.888676627,0.868646538,0.158366549
EPPK1,1stExon-island,0.664740513,0.624998645,0.158366549
RLBP1,3'UTR-opensea,0.772982182,0.840347552,0.158370524
GDPD1,Body-island,0.058001154,0.039906188,0.158377268
,IGR-opensea,0.467781387,0.447100679,0.158377268
ZNF365,Body-opensea,0.072419399,0.051901318,0.15837977
GNG7,5'UTR-shelf,0.894949594,0.873898469,0.158387165
RABL3,Body-opensea,0.05883155,0.04316558,0.158393072
PTPRN,3'UTR-opensea,0.142557086,0.175061068,0.158394574
TM9SF1,1stExon-island,0.024770264,0.009875747,0.158394574
RASA3,Body-shore,0.857287233,0.835528547,0.158396772
ADI1,Body-shore,0.875952078,0.905559706,0.158405748
PPP2R5C,Body-island,0.776590572,0.824869371,0.158405748
,IGR-island,0.4271017,0.378862287,0.158408743
ZNF311,Body-opensea,0.581907845,0.513543954,0.15842245
CBFA2T3,Body-island,0.451806486,0.417957609,0.15842245
ZEB1,Body-island,0.045003446,0.031581663,0.158424253
ACVR1C,1stExon-island,0.713998932,0.802561103,0.158425382
TSHZ3,TSS1500-island,0.137965567,0.101626813,0.158425382
,IGR-opensea,0.584142788,0.505397729,0.158425382
,IGR-shelf,0.531814682,0.557927957,0.158425382
PGP,TSS1500-island,0.080393551,0.058225876,0.158425382
GALNT2,Body-opensea,0.695409525,0.747159693,0.158425382
,IGR-island,0.179128999,0.158707825,0.158425382
CBLN3,TSS1500-island,0.034990589,0.087252389,0.158425382
KDM5B,TSS200-island,0.032204077,0.01630888,0.158425382
SGOL2,Body-shelf,0.845213139,0.901269684,0.158425382
HOXC8,TSS200-island,0.127578648,0.197340565,0.158428732
C8orf83,TSS200-shore,0.088316034,0.053593515,0.158432627
,IGR-opensea,0.068858124,0.042552306,0.158437937
ABCF1,Body-opensea,0.936963771,0.919465941,0.158437937
PGAP2,Body-island,0.101453387,0.139071109,0.158437937
KLF15,3'UTR-shore,0.224060172,0.297935496,0.158437937
CTSC,Body-shore,0.906517446,0.871538227,0.158437937
UBIAD1,1stExon-shore,0.045889082,0.027780723,0.158457431
MTX2,Body-opensea,0.790437174,0.89208937,0.158457431
GPR123,Body-shelf,0.430275144,0.357836528,0.158463137
LMTK3,Body-island,0.444858982,0.490640512,0.158476342
GJB3,1stExon-island,0.043771634,0.028705919,0.158488523
,IGR-opensea,0.730929975,0.616558534,0.158488523
CENPK,Body-opensea,0.84945693,0.907032785,0.158488523
RXFP4,TSS1500-opensea,0.838351423,0.879527955,0.158488523
TESSP1,TSS1500-shore,0.47764249,0.439980727,0.158488941
SLC1A5,TSS1500-shore,0.769453037,0.747590423,0.15849837
GHITM,TSS200-island,0.100159779,0.071726184,0.158509488
MS4A15,5'UTR-shelf,0.828147237,0.794444434,0.158527048
,IGR-opensea,0.880073837,0.905028602,0.158527048
,IGR-shore,0.936709061,0.91093453,0.158533155
ADO,1stExon-island,0.107979475,0.066273785,0.15854531
LGR5,TSS1500-island,0.047645292,0.030438673,0.158553832
COQ10A,Body-shore,0.755177643,0.714486505,0.158553832
RCVRN,Body-opensea,0.812078322,0.887904057,0.158553832
UBXN7,Body-opensea,0.912848076,0.871950195,0.158553832
FGF12,Body-opensea,0.809070273,0.726526069,0.15858553
,IGR-opensea,0.830839744,0.757839715,0.158587559
FOXP2,1stExon-opensea,0.178149056,0.233861533,0.1585924
CHRNB1,TSS200-island,0.142779187,0.232206287,0.1585924
ACSBG2,5'UTR-opensea,0.114454482,0.143885727,0.158599045
,IGR-opensea,0.873992237,0.846291923,0.158610803
,IGR-shore,0.743294169,0.807331091,0.158616571
WDR26,1stExon-shore,0.034515137,0.019576773,0.15861742
,IGR-island,0.480968263,0.420946869,0.15861742
ESRRB,5'UTR-shelf,0.754850784,0.706556688,0.15861742
SLC6A18,TSS200-shore,0.866222377,0.839639929,0.158625193
SAMD4A,Body-island,0.942181578,0.958013791,0.158631486
CRISPLD2,5'UTR-opensea,0.856077526,0.8255315,0.158634831
FAM164C,TSS200-island,0.15089909,0.190664594,0.15863641
MLX,Body-shore,0.050217813,0.071918202,0.158652731
CHRNA1,TSS1500-opensea,0.90342358,0.91997053,0.15866065
,IGR-shore,0.762778511,0.73487119,0.158672135
,IGR-opensea,0.392832425,0.45536166,0.158683996
CPEB1,Body-opensea,0.766629234,0.720066533,0.158683996
EXOG,TSS200-shore,0.102165926,0.12469198,0.158687979
,IGR-opensea,0.599488011,0.478465057,0.158687979
INF2,Body-opensea,0.834518117,0.877067052,0.158687979
,IGR-shore,0.822920556,0.773350799,0.158687979
COL23A1,Body-opensea,0.380448976,0.48573543,0.158687979
KIAA1462,5'UTR-shelf,0.777756307,0.70057861,0.158687979
,IGR-opensea,0.724582397,0.654763217,0.158714422
NCR1,TSS200-opensea,0.727564366,0.599254635,0.158715449
CHRNA3,Body-island,0.637245405,0.697957593,0.158728026
BAIAP3,TSS1500-island,0.054433423,0.031236736,0.158740972
,IGR-island,0.7462874,0.710767754,0.158755396
GBP1,Body-opensea,0.858245641,0.900960745,0.158755396
,IGR-shore,0.312896297,0.366747655,0.158755396
ING3,1stExon-island,0.058426121,0.034197505,0.158766954
CMTM7,TSS200-island,0.470426672,0.510711045,0.158772122
SAMD11,Body-shelf,0.456380057,0.397917697,0.158802677
BARHL1,1stExon-island,0.123076571,0.09021682,0.158802677
C19orf6,Body-island,0.859414088,0.838548129,0.158806295
CAMKK2,Body-opensea,0.835773287,0.876797527,0.158806295
,IGR-opensea,0.946938457,0.911858027,0.158806295
,IGR-shelf,0.215176382,0.194169182,0.158806295
,IGR-shelf,0.08966751,0.064492342,0.158806295
SALL1,TSS1500-island,0.075613766,0.056338822,0.15884516
,IGR-shelf,0.854101812,0.893422651,0.158848157
ACAN,TSS1500-island,0.048616638,0.022560845,0.158860654
ITGAX,Body-shore,0.966630832,0.940343551,0.158886049
HHLA3,5'UTR-island,0.049644477,0.034055057,0.158892731
,IGR-opensea,0.059727777,0.007277298,0.158892731
AVEN,Body-shelf,0.559881774,0.64748043,0.158894155
FAM195A,Body-island,0.768733225,0.800719801,0.158894155
FAT1,Body-opensea,0.861850196,0.920970317,0.158902215
NOTCH4,Body-opensea,0.620018095,0.590930331,0.158918682
PIP5K1C,TSS1500-shore,0.04908478,0.036289387,0.158918682
ARHGAP10,Body-opensea,0.740695616,0.720664406,0.158918682
CCDC157,Body-opensea,0.489879924,0.561386385,0.158918682
,IGR-shore,0.074077277,0.058004041,0.158918682
CALHM1,Body-shore,0.928242987,0.945562692,0.158918682
XKR6,Body-shore,0.065595472,0.098229007,0.158918682
DCST1,Body-opensea,0.791683809,0.807338385,0.158918682
AHI1,3'UTR-opensea,0.880890413,0.91952555,0.158918682
ATG16L2,Body-island,0.045824724,0.074758255,0.158918682
ZNF654,TSS1500-opensea,0.701276083,0.835010273,0.158918682
,IGR-shore,0.866376844,0.90785287,0.158918682
RFFL,TSS1500-shore,0.437087253,0.521940904,0.158918682
,IGR-opensea,0.922152751,0.942782782,0.158918682
ACAA2,5'UTR-island,0.065622996,0.038929801,0.158918682
,IGR-opensea,0.765617427,0.848871726,0.158918682
ATXN7L1,TSS200-opensea,0.629146832,0.517306643,0.158918682
CD163L1,1stExon-shelf,0.148353658,0.100691561,0.158918682
FBXL3,3'UTR-opensea,0.869992162,0.924815246,0.15894296
MPZL1,Body-opensea,0.901084804,0.922912559,0.158954771
,IGR-shelf,0.767881515,0.813757699,0.158993245
,IGR-opensea,0.88203846,0.830326013,0.159000105
CDC42BPB,Body-opensea,0.852486145,0.907451241,0.159004836
HTR2A,5'UTR-opensea,0.15434686,0.199576884,0.159026267
,IGR-shelf,0.742840535,0.696921815,0.159034011
MOG,Body-opensea,0.844827331,0.799881293,0.159038431
,IGR-shore,0.817242139,0.742012791,0.15904345
FOXG1,TSS1500-island,0.066321689,0.04415536,0.15904345
JUB,1stExon-island,0.054097492,0.035514704,0.15904345
WBSCR17,TSS200-island,0.532091891,0.565023145,0.15904345
,IGR-opensea,0.840128118,0.822494545,0.159050408
EIF3B,Body-shelf,0.782684411,0.7492962,0.159057794
PPT2,TSS1500-shore,0.138772636,0.233491509,0.159057794
,IGR-opensea,0.055948406,0.03911783,0.159057794
REV3L,Body-opensea,0.943277273,0.928921934,0.159057794
C7orf36,TSS1500-island,0.050815482,0.034299154,0.159059312
DNER,Body-opensea,0.804560689,0.770457739,0.15906495
GRIN1,3'UTR-island,0.120383286,0.096716177,0.15907934
CSMD1,Body-opensea,0.111753617,0.078919567,0.159092989
SF3B2,TSS1500-island,0.076308451,0.052814354,0.159112139
ZNF493,5'UTR-opensea,0.916790374,0.935534003,0.159113313
,IGR-opensea,0.805091469,0.865868834,0.159113313
SLC6A3,Body-opensea,0.081620268,0.052420593,0.159113313
,IGR-opensea,0.189090924,0.125927607,0.159113313
,IGR-opensea,0.289149568,0.189629969,0.159119502
CRLF1,TSS200-island,0.127961478,0.062650472,0.159119502
,IGR-shore,0.238092781,0.276170009,0.159137417
ARL4A,3'UTR-shelf,0.602573372,0.725332962,0.159137417
LOC648691,TSS200-island,0.870180658,0.8515482,0.159137417
DGAT2,Body-shore,0.77757908,0.693492596,0.159137417
ANGPTL2,TSS1500-opensea,0.484559078,0.453745887,0.159137417
BLCAP,TSS1500-shore,0.851008308,0.835848318,0.159156502
CASZ1,Body-shelf,0.718525082,0.765093094,0.159156502
CRTC3,Body-opensea,0.827872083,0.865551776,0.159159932
ZNF423,Body-island,0.092690522,0.068474524,0.159159932
,IGR-island,0.930322869,0.951571327,0.159159932
ARNT2,Body-opensea,0.868598178,0.887430122,0.159159932
,IGR-shore,0.793705358,0.747364041,0.159163159
,IGR-island,0.136193409,0.157629432,0.159163159
TECTA,Body-opensea,0.864871675,0.823120432,0.159182514
TOP3B,TSS1500-shore,0.220969101,0.153185721,0.159182514
TIAM1,5'UTR-shelf,0.861201466,0.809564018,0.159201396
KIF21B,3'UTR-opensea,0.715463032,0.675481331,0.159221609
,IGR-opensea,0.921870197,0.946208101,0.159221609
,IGR-opensea,0.52211884,0.47161131,0.159221609
GABRA1,TSS1500-opensea,0.093860409,0.054744222,0.159248057
,IGR-shelf,0.46179019,0.327680468,0.159248057
CDH23,Body-opensea,0.64974042,0.579759281,0.159248057
C2orf48,1stExon-opensea,0.88592127,0.86188726,0.159248057
PDE1A,TSS1500-opensea,0.141312456,0.080358586,0.159259096
SLC17A6,Body-shore,0.045520046,0.029980336,0.159259096
DDX52,Body-opensea,0.073105606,0.052693288,0.159259096
GMCL1,Body-opensea,0.923126275,0.941896389,0.159262283
NR5A2,Body-shelf,0.425208571,0.314983862,0.159262283
,IGR-island,0.389672449,0.488479141,0.159270202
PTPRN2,Body-island,0.166176186,0.231802043,0.159281607
,IGR-opensea,0.916520374,0.939183729,0.159281607
ATP11A,Body-opensea,0.267480004,0.322786535,0.159281607
MRPL13,3'UTR-opensea,0.899106315,0.936349042,0.159281607
BTBD2,Body-shelf,0.880519907,0.860303125,0.159281607
BATF,Body-island,0.853745461,0.800314446,0.159295417
EMX2,Body-island,0.068016699,0.046998074,0.159300679
SFRS13B,TSS1500-shore,0.672553295,0.619897899,0.159303805
TRAPPC9,Body-opensea,0.851268864,0.881588145,0.159312867
RGS20,Body-island,0.059450425,0.148986638,0.159312937
SSBP2,Body-shore,0.226813362,0.262218306,0.159334805
SAMD9,Body-opensea,0.793057134,0.71830875,0.159334805
RBP4,Body-island,0.230987244,0.304260621,0.159338924
ZC3H12C,TSS1500-island,0.062699746,0.025461653,0.159349406
TCN2,TSS1500-opensea,0.139209201,0.180966326,0.159349406
CLK2,TSS1500-shore,0.847266463,0.873974148,0.159349406
BANK1,Body-opensea,0.722400328,0.656371939,0.159349406
FLJ43860,TSS1500-opensea,0.053132347,0.037627228,0.159349406
STK32C,Body-opensea,0.916653757,0.880616117,0.159353895
HIC1,TSS1500-island,0.218499106,0.292698101,0.159358115
CD96,TSS1500-opensea,0.876164741,0.899563685,0.159369382
TCTN3,Body-shelf,0.754519198,0.809783691,0.159370322
SH2D4B,Body-opensea,0.627151912,0.583163327,0.159378919
SLC17A2,TSS1500-opensea,0.928142299,0.899414356,0.159392427
,IGR-shelf,0.075023191,0.092583542,0.159401115
,IGR-opensea,0.649525658,0.625476935,0.159407491
FOXRED2,TSS200-island,0.059400066,0.109041061,0.159407491
FAM66C,Body-island,0.325925637,0.345470768,0.159407491
,IGR-shelf,0.487080003,0.401296137,0.159407491
CSPG4,TSS1500-opensea,0.644832243,0.690281179,0.159407491
,IGR-opensea,0.834351972,0.804856047,0.159411061
APOLD1,TSS1500-island,0.045691284,0.028511756,0.159411061
CARD10,1stExon-island,0.139060455,0.158982912,0.159411061
SLC22A2,TSS200-shore,0.562058015,0.50402146,0.15942964
,IGR-shore,0.785450851,0.71338922,0.15942964
TBX2,Body-island,0.916583181,0.935598056,0.15942964
MYO15A,Body-opensea,0.133676789,0.180343275,0.15942964
HSPA13,TSS1500-island,0.036359864,0.021818305,0.15942964
SFPQ,TSS200-shore,0.045789751,0.031425513,0.15942964
,IGR-opensea,0.881599112,0.925824471,0.15942964
,IGR-opensea,0.895458548,0.850422698,0.15942964
NRD1,TSS1500-island,0.045008043,0.069212215,0.159434838
TMEM201,TSS1500-shore,0.87422489,0.901727854,0.159434838
LTBP3,Body-island,0.877956503,0.915578689,0.159434838
C3orf26,Body-opensea,0.809438245,0.897768604,0.159438952
CNTN6,TSS1500-opensea,0.055295452,0.038474085,0.15944455
FKBP8,5'UTR-island,0.025273072,0.011121244,0.15944455
,IGR-opensea,0.652447575,0.598679533,0.15944455
,IGR-shelf,0.833563072,0.772756353,0.15946284
FHIT,Body-opensea,0.745399207,0.813824468,0.15946284
,IGR-opensea,0.507087928,0.451660773,0.15946284
ST6GAL1,5'UTR-opensea,0.73483154,0.649162039,0.15946284
PRDM14,5'UTR-island,0.475611124,0.551191729,0.15946284
PDE3B,Body-shore,0.069814252,0.046379158,0.15946284
,IGR-opensea,0.815650588,0.781533859,0.159472485
CSRNP3,Body-opensea,0.72186454,0.770929324,0.159480019
,IGR-shelf,0.46213493,0.42976398,0.159480019
LOXL2,TSS1500-shore,0.394651566,0.450048505,0.159480019
PDZRN4,TSS1500-opensea,0.12505616,0.063871692,0.159480019
TAF4,Body-island,0.873991825,0.810514536,0.159480019
,IGR-island,0.079399422,0.048392572,0.159480019
PLAC8,TSS200-opensea,0.361629987,0.426742329,0.159480019
BCL9L,Body-opensea,0.796015661,0.841528089,0.159480019
,IGR-opensea,0.381728071,0.490454359,0.15948614
GLI1,TSS200-island,0.050335001,0.026135922,0.15948614
PTPRN2,Body-opensea,0.654096001,0.716379745,0.15948614
MDFIC,5'UTR-island,0.094830897,0.072025443,0.15948614
LOC100127888,TSS1500-opensea,0.301366087,0.456365471,0.159499483
FERMT2,TSS1500-shore,0.1529951,0.178033326,0.159499483
SLC2A4RG,TSS1500-island,0.80461227,0.777192022,0.159499483
C14orf119,5'UTR-shore,0.051873625,0.037786967,0.159499483
,IGR-opensea,0.289980509,0.363930828,0.159502817
,IGR-shore,0.927885324,0.944657618,0.159505444
C21orf29,Body-opensea,0.894874984,0.926748702,0.159524742
XKR6,Body-island,0.057916411,0.037301887,0.159524742
,IGR-opensea,0.043959021,0.025009188,0.159524742
DYNC1LI1,TSS1500-island,0.169248969,0.123183781,0.159524742
,IGR-opensea,0.429246267,0.514821847,0.159526416
MAPKAPK3,Body-opensea,0.640610953,0.673664197,0.159526416
,IGR-opensea,0.831391365,0.743480691,0.159529443
GPC1,Body-opensea,0.920128157,0.9399386,0.159535734
CMPK2,1stExon-island,0.055442578,0.03029502,0.159557852
,IGR-shore,0.844189102,0.80855506,0.159562675
KIAA1549,Body-island,0.948215985,0.965912748,0.159562675
PLXND1,Body-opensea,0.702386656,0.754328225,0.159562675
CYMP,TSS1500-opensea,0.786773245,0.739597794,0.159566243
GATM,Body-island,0.184047414,0.279523793,0.159585994
NPVF,TSS1500-opensea,0.83340633,0.889177967,0.159585994
,IGR-shelf,0.573651341,0.518458941,0.159585994
,IGR-shore,0.919971068,0.862466719,0.159585994
PRF1,Body-island,0.914174437,0.890386586,0.159585994
PGC,TSS200-opensea,0.836883449,0.810151096,0.159592823
CMBL,Body-opensea,0.182138088,0.210965373,0.159609674
,IGR-opensea,0.788051889,0.715577743,0.159624847
SIGLEC12,TSS1500-opensea,0.784411789,0.741598882,0.159667513
PPARG,TSS1500-island,0.930782686,0.87964614,0.159681459
,IGR-opensea,0.417590942,0.353717909,0.159681459
MINPP1,TSS200-shore,0.216943409,0.347231422,0.159683169
