Supplementary Table 3A. Differentially methylated probes between HF2303 CSCs and SDCs.,,,,
gene,feat.cgi,CSC_AVG,SDC_AVG,adj.P.Val
TBX2,TSS200-island,0.054514937,0.015676708,0.138931941
CLEC17A,TSS1500-opensea,0.751955667,0.6960687,0.138931941
TSPAN33,Body-shore,0.873280086,0.824875557,0.138931941
COL7A1,TSS200-island,0.095502102,0.00276276,0.138931941
,IGR-island,0.062238752,0.00331515,0.138931941
FAAH,Body-opensea,0.849513007,0.798716252,0.138931941
CD74,TSS200-opensea,0.864394537,0.819084082,0.138931941
SPDYC,TSS200-opensea,0.836781535,0.881125249,0.138931941
,IGR-opensea,1.002551434,0.956804283,0.138931941
BMP7,Body-island,0.15285112,-0.010473758,0.138931941
DUSP5,5'UTR-island,0.057021024,0.01525022,0.138931941
FLII,TSS200-island,0.056250551,0.017422677,0.138931941
,IGR-shore,0.09067605,0.009161353,0.138931941
C10orf114,3'UTR-island,0.086751608,0.011828248,0.138931941
FKBP10,TSS1500-island,0.059884359,0.008841585,0.138931941
,IGR-island,0.089101538,-0.001972051,0.138931941
PTPRN2,Body-island,0.875052986,0.827544761,0.138931941
EXOC6B,Body-shore,0.963837225,0.913762886,0.138931941
TRPC3,TSS200-island,0.043995973,0.005469212,0.138931941
TXLNA,TSS200-island,0.08758871,0.007731818,0.138931941
,IGR-opensea,0.906719221,0.839650841,0.138931941
SLC5A9,TSS1500-opensea,0.721880095,0.657839114,0.138931941
PPP3R1,5'UTR-island,0.070738575,0.018796321,0.138931941
C20orf151,TSS1500-opensea,0.819616134,0.777720898,0.138931941
PHLDA2,TSS1500-island,0.148647892,-0.001657768,0.138931941
,IGR-island,0.105580733,0.063669713,0.138931941
ABCA9,TSS1500-opensea,0.929964196,0.88499915,0.138931941
DIP2C,3'UTR-opensea,0.8770468,0.915793463,0.138931941
,IGR-opensea,0.737875479,0.691314621,0.138931941
ZC3H7B,TSS200-island,0.041207821,0.005744333,0.138931941
EIF4G1,Body-island,0.758239898,0.813918994,0.138931941
PRDM16,Body-island,0.645960863,0.591509311,0.138931941
PARM1,Body-opensea,0.656425566,0.576187696,0.138931941
,IGR-opensea,0.835786717,0.88954817,0.138931941
TSC22D4,Body-island,0.102863342,0.031518234,0.138931941
LOC400043,Body-shore,0.067981406,0.013803685,0.138931941
GPR20,TSS200-opensea,0.101613065,0.137604715,0.138931941
HS3ST1,5'UTR-shore,0.09053415,0.00794707,0.138931941
GFAP,Body-island,0.835737148,0.871652576,0.138931941
WFDC1,Body-shore,0.159666172,0.030772878,0.138931941
C1orf70,Body-shore,0.058807022,0.009317377,0.138931941
,IGR-opensea,0.698431042,0.659184585,0.138931941
,IGR-opensea,0.877581607,0.829643282,0.138931941
KIFC1,Body-shelf,0.782133118,0.721527904,0.138931941
,IGR-opensea,0.231786476,0.385100387,0.138931941
TP53I13,Body-island,0.084365738,0.013963711,0.138931941
RGL1,Body-opensea,0.853444391,0.919217163,0.138931941
CBLN3,3'UTR-shelf,0.853071962,0.804593435,0.138931941
,IGR-opensea,0.874088412,0.928680607,0.138931941
NID2,TSS1500-shore,0.856659248,0.898475073,0.138931941
LOC153684,TSS200-island,0.076580564,0.012086971,0.138931941
DGKZ,TSS200-island,0.099966497,-0.007459628,0.138931941
KPNA3,TSS200-island,0.076415138,0.02074896,0.138931941
,IGR-opensea,0.729266863,0.647885644,0.138931941
TSPAN9,Body-opensea,0.587033205,0.634351261,0.138931941
SCNM1,TSS1500-opensea,0.05987563,0.016023444,0.138931941
,IGR-shore,0.723922539,0.776709197,0.138931941
SEMA5A,Body-opensea,0.814883518,0.859840894,0.138931941
TMEM108,5'UTR-opensea,0.782713785,0.933007479,0.138931941
,IGR-opensea,0.338221251,0.293126401,0.138931941
ARHGEF10L,Body-opensea,0.900142729,0.940938941,0.138931941
CACNB1,TSS200-shore,0.04953692,0.010762986,0.138931941
,IGR-opensea,0.793037758,0.827689072,0.138931941
MAD2L1BP,TSS200-island,0.067362499,0.022426174,0.138931941
,IGR-opensea,0.225791796,0.263073768,0.138931941
,IGR-shore,0.069179099,0.018255669,0.138931941
CBFA2T3,1stExon-island,0.0410081,0.006024385,0.138931941
ADAMTS16,TSS1500-island,0.070894707,0.005490188,0.138931941
,IGR-opensea,0.205469822,0.088495538,0.138931941
,IGR-opensea,0.807685442,0.893443882,0.138931941
,IGR-shore,0.087869306,0.007037729,0.138931941
DYSF,5'UTR-island,0.049423732,0.010490066,0.138931941
LOC285627,TSS1500-opensea,0.961395702,0.905182617,0.138931941
EIF4H,TSS200-island,0.040094738,0.001278562,0.138931941
PHOX2A,TSS1500-island,0.059320665,0.007416371,0.138931941
,IGR-opensea,0.808069305,0.847027375,0.138931941
PI4KA,5'UTR-opensea,0.761202641,0.807747801,0.138931941
CREB3L1,3'UTR-opensea,0.809374309,0.871198839,0.138931941
F12,1stExon-opensea,0.894296961,0.853007105,0.138931941
AFF3,TSS1500-opensea,0.686190385,0.611246479,0.138931941
ECSIT,Body-shore,0.741973109,0.680796242,0.138931941
,IGR-shore,0.56659652,0.738655284,0.138931941
HOXC4,5'UTR-island,0.1172617,-0.005491539,0.138931941
EXOC3L2,3'UTR-opensea,0.861994284,0.819541344,0.138931941
CTNNA2,Body-opensea,0.174338366,0.085600489,0.138931941
TMC4,Body-island,0.248477796,0.069328708,0.138931941
COL23A1,Body-opensea,0.985994344,0.946959618,0.138931941
,IGR-shelf,0.799789278,0.756848724,0.138931941
C22orf32,TSS200-island,0.061186653,0.023146481,0.138931941
SORBS3,TSS200-island,0.053294772,0.004109528,0.138931941
NEURL,5'UTR-island,0.07972259,0.018040406,0.138931941
RET,Body-island,0.058244134,0.020579532,0.138931941
,IGR-island,0.08831292,-0.0029055,0.138931941
CTDSP2,Body-opensea,0.830818283,0.785712833,0.138931941
HECA,1stExon-island,0.074591617,0.027010128,0.138931941
MYLPF,Body-island,0.136019809,0.003631568,0.138931941
,IGR-island,0.080574951,0.010106893,0.138931941
,IGR-shore,0.614364232,0.577034249,0.138931941
,IGR-island,0.060611688,0.011461863,0.138931941
STC2,Body-island,0.080033264,0.010200699,0.138931941
SLC35F1,TSS200-island,0.090738752,0.036933401,0.138931941
RFX8,5'UTR-opensea,0.609193428,0.696680175,0.138931941
,IGR-shelf,0.65592787,0.744471913,0.138931941
,IGR-opensea,0.841351462,0.790540649,0.138931941
DHX35,TSS200-island,0.05287703,0.008476947,0.138931941
IRX4,TSS1500-island,0.079743666,0.010762779,0.138931941
KIF26A,Body-island,0.822338248,0.766259698,0.138931941
KIFC1,Body-shore,0.697192289,0.800006674,0.138931941
EML3,3'UTR-island,0.061200187,0.010718742,0.138931941
,IGR-shore,0.058559274,0.008644173,0.138931941
HOXC12,Body-shore,0.119131873,-0.00766476,0.138931941
ZNF581,TSS1500-island,0.06129336,0.007151735,0.138931941
ABHD8,5'UTR-island,0.058803533,0.012198482,0.138931941
,IGR-island,0.116689868,-0.003453153,0.138931941
,IGR-island,0.081111274,0.009503389,0.138931941
RPS15AP10,TSS1500-opensea,0.76740796,0.853797422,0.138931941
MAGI1,Body-opensea,0.819895375,0.85529719,0.138931941
MYLK2,Body-shore,0.676675671,0.618740748,0.138931941
ACE,Body-opensea,0.741104516,0.684363054,0.138931941
,IGR-opensea,0.819336061,0.873838828,0.138931941
C3orf64,Body-opensea,0.552625711,0.603643185,0.138931941
GPR6,TSS1500-shore,0.823922042,0.735573809,0.138931941
,IGR-island,0.852995388,0.894492093,0.138931941
RBM42,Body-shelf,0.898284755,0.859964974,0.138931941
DIP2C,Body-shelf,0.65759019,0.710136714,0.138931941
C3orf63,TSS1500-island,0.981020507,0.911538999,0.138931941
RNF103,5'UTR-island,0.064235903,0.02890642,0.138931941
CTHRC1,TSS200-island,0.988181757,0.930850263,0.138931941
TRPV3,Body-island,0.084603398,0.00239764,0.138931941
JPH3,Body-shelf,1.004090718,0.95330106,0.138931941
EVX1,Body-island,0.067066452,0.011190753,0.138931941
IREB2,Body-opensea,0.878705224,0.948445044,0.138931941
MYH10,Body-island,0.840011896,0.880356954,0.138931941
VARS,TSS1500-shore,0.851726711,0.896943658,0.138931941
,IGR-shore,0.06207275,0.014257217,0.138931941
MMP9,Body-shore,0.07343775,0.02276072,0.138931941
MAML2,Body-opensea,0.905889862,0.956825645,0.138931941
C22orf9,Body-shore,0.87894271,0.833031964,0.138931941
NEU1,Body-shore,0.770680408,0.836064245,0.138931941
ALDH3B2,5'UTR-opensea,0.611343623,0.548583844,0.138931941
ARHGEF10,Body-opensea,0.991276667,0.944227462,0.138931941
MMP21,3'UTR-opensea,0.748932005,0.816296713,0.138931941
PAX4,5'UTR-opensea,0.565762044,0.518752033,0.138931941
,IGR-shore,0.088781473,0.028937046,0.138931941
ODF3L2,Body-island,1.009331006,0.959413927,0.138931941
,IGR-island,0.842480284,0.759389864,0.138931941
SORBS2,5'UTR-opensea,0.112921211,0.064322046,0.138931941
ULBP1,Body-island,0.654289202,0.72277494,0.138931941
NKAIN1,3'UTR-island,0.069118198,0.00078482,0.138931941
,IGR-opensea,0.074927605,0.016971186,0.138931941
PICALM,TSS1500-island,0.07157764,0.026283648,0.138931941
,IGR-island,0.044151579,0.010829987,0.138931941
SOX5,5'UTR-opensea,0.607892756,0.72082791,0.138931941
MIR1257,TSS1500-opensea,0.723381945,0.677098186,0.138931941
SAMD14,Body-island,0.078975455,0.00530553,0.138931941
CALML6,TSS200-shelf,0.546219531,0.502135805,0.138931941
,IGR-opensea,0.899121111,0.856354914,0.138931941
DAPL1,Body-opensea,0.238507729,0.27761404,0.138931941
,IGR-island,0.057765759,0.019886303,0.138931941
XKR8,TSS200-island,0.115202663,-0.006408647,0.138931941
,IGR-opensea,0.769420256,0.715570455,0.138931941
SLC26A10,TSS200-island,0.999082542,0.960749472,0.138931941
FA2H,Body-shore,0.853871781,0.80985862,0.138931941
,IGR-opensea,0.170810546,0.018644323,0.138931941
NR1I2,Body-island,0.105288794,3.38E-05,0.138931941
GFRA2,Body-island,0.109930357,-0.000112532,0.138931941
AHRR,Body-island,0.127098065,0.001225602,0.138931941
HIST1H1B,TSS1500-shore,0.774960268,0.86907966,0.138931941
,IGR-opensea,0.129710879,-0.005713303,0.138931941
MGA,1stExon-island,0.067616615,0.011799507,0.138931941
DEFA10P,TSS1500-opensea,0.501825214,0.466903888,0.138931941
,IGR-island,0.818220365,0.767547564,0.138931941
,IGR-island,0.691326441,0.738819447,0.138931941
,IGR-island,0.153810183,0.025440011,0.138931941
,IGR-shore,0.845775595,0.897289979,0.138931941
LRP5,Body-shelf,0.932039548,0.881673605,0.138931941
AGAP1,Body-opensea,0.821492903,0.863018685,0.138931941
AKR7A3,TSS200-island,0.098879093,0.003707957,0.138931941
ECT2L,Body-opensea,0.821086236,0.874524181,0.138931941
,IGR-opensea,0.814740956,0.858999184,0.138931941
PCNT,Body-shore,0.342834569,0.388116407,0.138931941
RAB40C,Body-shore,0.858908463,0.900730153,0.138931941
,IGR-island,0.105118263,-0.003800054,0.138931941
CARKD,TSS200-island,0.065337971,0.008111909,0.138931941
IQCE,Body-shelf,0.797866002,0.860770076,0.138931941
,IGR-opensea,0.856099031,0.895012786,0.138931941
ISLR2,5'UTR-shore,0.916036512,0.874717372,0.138931941
LINGO1,Body-opensea,0.903065881,0.859752418,0.138931941
LOXL4,TSS1500-island,0.078574185,0.021770907,0.138931941
,IGR-opensea,0.084438698,0.033723904,0.138931941
TMEM11,TSS1500-shore,0.500099022,0.663078821,0.138931941
PAX6,TSS200-island,0.059596955,0.004909107,0.138931941
C14orf182,Body-island,0.070961724,-0.001463486,0.138931941
BDKRB2,5'UTR-opensea,0.783669318,0.703967409,0.138931941
KRT5,TSS200-opensea,0.734330622,0.651670153,0.138931941
NCRNA00188,Body-island,0.049998231,0.011569063,0.138931941
,IGR-island,0.089616641,0.007784871,0.138931941
TAGLN,5'UTR-opensea,0.133399778,0.041064591,0.138931941
UVRAG,Body-opensea,0.15197102,0.074940778,0.138931941
P2RX2,Body-shore,0.881680062,0.808898762,0.138931941
CILP,Body-opensea,0.802997603,0.75131759,0.138931941
MAP3K8,5'UTR-island,0.058775854,0.022776682,0.138931941
BZRAP1,Body-shore,0.93338056,0.889168874,0.138931941
UBXN10,TSS200-island,0.780664162,0.844843035,0.138931941
SMARCD3,Body-island,0.044230802,0.004699051,0.138931941
MSI2,Body-opensea,0.840934552,0.88722376,0.138931941
,IGR-opensea,0.898882786,0.839591316,0.138931941
,IGR-island,0.088812876,0.027041146,0.138931941
DIP2C,Body-shore,0.482853002,0.608298629,0.138931941
UBE2Q1,1stExon-island,0.047981493,0.012485827,0.138931941
PTPRN2,Body-opensea,0.818699239,0.758909337,0.138931941
,IGR-opensea,0.827184235,0.883297137,0.138931941
,IGR-island,0.796392504,0.741319187,0.138931941
ACSL1,TSS200-island,0.074874676,0.029561581,0.138931941
TFDP1,Body-shore,0.731568155,0.782051573,0.138931941
SPSB1,5'UTR-opensea,0.074284021,0.012780119,0.138931941
,IGR-shore,0.580550577,0.741535681,0.138931941
ENPP1,TSS200-island,0.091033185,0.023743664,0.138931941
FAM171A2,Body-island,0.979494727,0.904987442,0.138931941
,IGR-island,0.132421894,0.000654206,0.138931941
COL5A2,Body-opensea,0.878130018,0.839980982,0.138931941
ONECUT3,Body-island,0.741947219,0.840997181,0.138931941
NLE1,TSS1500-shore,0.837723939,0.879258157,0.138931941
LRRC14B,TSS1500-shore,0.172469859,0.208108997,0.138931941
JMJD1C,Body-opensea,0.79350767,0.862770274,0.138931941
TNFAIP3,Body-opensea,0.857022642,0.931128637,0.138931941
,IGR-island,0.073090699,0.019069823,0.138931941
FAM132A,TSS1500-shore,0.139208277,0.077246,0.138931941
ANKRD34A,Body-island,0.069039112,0.00810547,0.138931941
KNDC1,1stExon-island,0.078296864,0.032687998,0.138931941
SLC9A3,TSS1500-shore,0.110315238,0.013385605,0.138931941
H2AFX,TSS1500-shore,0.863147352,0.798300625,0.138931941
NSUN5,1stExon-island,0.11401143,-0.002936994,0.138931941
TMEM127,Body-shelf,0.877477668,0.832685512,0.138931941
SH2B3,TSS1500-island,0.056526938,0.017845938,0.138931941
HIC1,TSS1500-island,0.04741163,0.003954255,0.138931941
ABLIM2,Body-shore,0.732949749,0.657981118,0.138931941
BEND4,TSS200-island,0.229073076,0.101136827,0.138931941
,IGR-opensea,0.913071164,0.854133559,0.138931941
MCF2L,Body-shore,0.239178664,0.19647616,0.138931941
TNXB,5'UTR-opensea,0.870868592,0.914616694,0.138931941
WNT3,TSS200-island,0.066512493,0.023223092,0.138931941
LCP2,TSS1500-opensea,0.860789167,0.8210879,0.138931941
,IGR-shore,0.470662404,0.351138843,0.138931941
,IGR-shelf,0.89165652,0.840660943,0.138931941
ADARB2,Body-opensea,0.070432198,0.030544255,0.138931941
IRX3,Body-island,0.997778893,0.952313721,0.138931941
LRRC16A,Body-shore,0.113735611,0.032553053,0.138931941
ERC2,Body-opensea,0.895860182,0.76862505,0.138931941
ARHGAP1,5'UTR-shelf,0.470734806,0.53401915,0.138931941
ZNF646,TSS1500-island,0.047037011,0.014508764,0.138931941
,IGR-opensea,0.093677568,0.018270599,0.138931941
CALHM3,Body-island,0.77992445,0.846838094,0.138931941
HSPB1,TSS200-island,0.058818857,0.023176318,0.138931941
,IGR-opensea,0.468793769,0.39222777,0.138931941
,IGR-opensea,0.84176259,0.780593198,0.138931941
ITGA5,5'UTR-island,0.061903762,0.01579014,0.138931941
GLI2,Body-shore,0.841882004,0.768717896,0.138931941
ENPP1,Body-island,0.063444056,0.028531101,0.138931941
,IGR-shelf,0.75097508,0.712553679,0.138931941
HTR2A,3'UTR-opensea,0.541316046,0.613770131,0.138931941
SORCS3,TSS1500-shore,0.085263538,0.001621799,0.138931941
,IGR-island,0.086728665,0.026703897,0.138931941
LYZ,1stExon-opensea,0.856662663,0.798910622,0.138931941
GOLGA8B,TSS200-island,0.054298054,0.010846951,0.138931941
,IGR-shore,0.376296449,0.310178924,0.138931941
,IGR-opensea,0.775225083,0.83027763,0.138931941
SDHAF1,TSS1500-island,0.071423253,0.026589946,0.138931941
FAM101B,3'UTR-island,0.846283647,0.797210763,0.138931941
GYPC,Body-island,0.058336009,0.002427535,0.138931941
CXCR4,TSS1500-island,0.078766388,0.012712707,0.138931941
,IGR-opensea,0.831173141,0.767668832,0.138931941
MIR212,TSS1500-island,0.965425988,0.925766005,0.138931941
,IGR-opensea,0.827317915,0.747796239,0.138931941
KRT17,Body-opensea,0.634005233,0.564722114,0.138931941
LTK,Body-island,0.060397567,0.0272404,0.138931941
ADIPOQ,TSS200-opensea,0.835975888,0.779335004,0.138931941
C12orf34,TSS1500-island,0.048586416,0.005385512,0.138931941
,IGR-opensea,0.778741542,0.705945485,0.138931941
ZNF777,5'UTR-island,0.039040775,0.005630474,0.138931941
GPT,TSS1500-shore,0.440033483,0.513854457,0.138931941
SLC25A29,1stExon-island,0.042765121,0.006712264,0.138931941
FAM109A,TSS200-island,0.07601784,0.008074998,0.138931941
KIAA1949,Body-shore,0.581043374,0.488258635,0.138931941
VDAC1,5'UTR-island,0.07708113,0.042811028,0.138931941
GALNT9,Body-shore,0.620263468,0.73984003,0.138931941
,IGR-opensea,0.703175552,0.636199938,0.138931941
,IGR-opensea,0.824837097,0.743218259,0.138931941
TNFRSF8,Body-opensea,0.805944167,0.761146254,0.138931941
ANGPT2,1stExon-shelf,0.089233228,0.034618446,0.138931941
C1orf70,1stExon-shore,0.076830973,-0.003310253,0.138931941
BCL2L1,Body-opensea,0.296803937,0.334525454,0.138931941
FBXW7,TSS1500-island,0.057638615,0.021953962,0.138931941
GPT,TSS1500-shore,0.284873625,0.356509016,0.138931941
RFTN1,5'UTR-island,0.082871933,0.037897158,0.138931941
,IGR-opensea,0.227313318,0.166000235,0.138931941
,IGR-island,0.995438794,0.962820206,0.138931941
RASGEF1A,Body-island,0.120884752,0.069374635,0.138931941
ITGA11,Body-island,0.164652597,0.104445587,0.138931941
CHD9,Body-opensea,0.827468671,0.859203351,0.138931941
GADD45B,Body-island,0.056378108,0.005385709,0.138931941
,IGR-opensea,0.968874536,0.910812885,0.138931941
SYCE2,TSS200-island,0.06233403,0.004667698,0.138931941
ABR,Body-shore,0.711007486,0.636053247,0.138931941
TRAPPC9,Body-opensea,0.853656858,0.919130335,0.138931941
,IGR-opensea,0.914172408,0.95160237,0.138931941
KCNK5,TSS200-island,0.107840738,0.024667983,0.138931941
,IGR-island,0.123141763,0.194722355,0.138931941
TPPP3,TSS200-island,0.118435282,0.080554951,0.138931941
MRPL23,TSS1500-shore,0.763090062,0.725805207,0.138931941
SIX5,1stExon-island,0.087658468,0.032018033,0.138931941
KIAA1026,Body-shore,0.550113312,0.501811535,0.138931941
ATXN7L1,Body-opensea,0.856355552,0.801178976,0.138931941
UPP1,5'UTR-island,0.110305526,-0.001547097,0.138931941
RUFY1,TSS200-island,0.057095752,0.008957918,0.138931941
ASAP1,3'UTR-opensea,0.74427569,0.836283478,0.138931941
,IGR-opensea,0.675098751,0.735876961,0.138931941
PTPRN2,Body-island,0.936822905,0.900182537,0.138931941
,IGR-shelf,0.798843888,0.750873952,0.138931941
,IGR-opensea,0.351609685,0.309759693,0.138931941
NSUN5,TSS200-island,0.10052045,-0.006083903,0.138931941
,IGR-shore,0.825030468,0.881335661,0.138931941
NTHL1,Body-shelf,0.978777549,0.934996262,0.138931941
,IGR-island,0.055518038,0.002052621,0.138931941
C3orf18,1stExon-island,0.06778543,0.00615875,0.138931941
ASB4,TSS200-opensea,0.914208778,0.880385593,0.138931941
C1orf92,Body-island,0.053253405,0.014857948,0.138931941
PLCD1,TSS1500-island,0.068396117,0.004196609,0.138931941
KIAA0415,Body-shore,0.660803683,0.601510479,0.138931941
WNT5A,Body-island,0.962017895,0.925755171,0.138931941
ZCCHC3,1stExon-island,0.115544561,0.000288448,0.138931941
HAS3,5'UTR-island,0.088166993,0.012219022,0.138931941
,IGR-shore,0.864426795,0.920278907,0.138931941
,IGR-opensea,0.070021659,0.015692264,0.138931941
ARSG,5'UTR-shelf,0.877611819,0.921396677,0.138931941
TUBA4B,Body-island,0.046833423,0.008199959,0.138931941
HLA-DQB1,Body-island,0.682536332,0.805145103,0.138931941
,IGR-opensea,0.048763954,0.015115845,0.138931941
RADIL,Body-island,0.79173953,0.749641154,0.138931941
HLA-DMA,Body-opensea,0.82222209,0.764010934,0.138931941
BAT2,Body-shelf,0.915206786,0.949684433,0.138931941
PRKCZ,1stExon-island,0.064266042,0.018790614,0.138931941
TRPC7,Body-island,0.608442989,0.547898226,0.138931941
,IGR-island,0.096594233,0.010814567,0.138931941
,IGR-shelf,0.807673252,0.841737485,0.138931941
KIAA1543,1stExon-island,0.095295615,0.031908406,0.138931941
KCNQ1,TSS1500-island,0.851246421,0.772611732,0.138931941
HIST1H1A,TSS200-shelf,0.07197287,0.004967027,0.138931941
,IGR-shore,0.846641297,0.802716025,0.138931941
CYB561,TSS200-island,0.059449724,0.002065514,0.138931941
SOCS3,TSS200-island,0.09699582,0.044025677,0.138931941
FAM125B,Body-shore,0.857450599,0.816710449,0.138931941
AGMAT,1stExon-island,0.075733076,0.010119176,0.138931941
ALX4,TSS1500-shore,0.101423421,0.00798449,0.138931941
FASTK,TSS1500-island,0.087429659,0.043983038,0.138931941
GPR75,5'UTR-island,0.089463798,0.00572031,0.138931941
C6orf122,Body-island,0.065429708,0.005171999,0.138931941
,IGR-opensea,0.752244341,0.711161557,0.138931941
ESR2,1stExon-shore,0.067977509,0.005823296,0.138931941
HLA-J,Body-island,0.058609026,0.012194009,0.138931941
TMEM56,TSS200-island,0.065052715,0.025005062,0.138931941
SH3GL3,TSS200-island,0.05586484,0.014266245,0.138931941
OXGR1,TSS200-shore,0.113517274,0.058733661,0.138931941
HLA-DMA,Body-opensea,0.796979777,0.848953947,0.138931941
FCHO2,TSS1500-island,0.118356041,0.004719152,0.138931941
TBC1D16,Body-shore,0.40757308,0.329845443,0.138931941
RAB42,5'UTR-island,0.075330451,0.006318264,0.138931941
DNAJA4,Body-island,0.11894345,-0.00551134,0.138931941
,IGR-island,0.080721811,0.009526507,0.138931941
